AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WMT,Sharpe,returns,risk
0.00756344411913679,0.025256952785889613,0.04334516944373567,0.05607649695515861,0.0693044699431392,0.02756660407930188,0.026478482706053144,0.01341313012409546,0.06510935858395277,0.05766378712033926,0.06362406443018613,0.06931490930176823,0.0071423163568249725,0.008685877260703108,0.03519149809118234,0.018322606401974372,0.049218655360247686,0.05151712125927487,0.015893340362566205,0.0253425166177115,0.01723037898296651,0.02138759051301624,0.02295436972475294,0.06422452234340416,0.07110224495998088,0.00795013211136382,0.0429634213534094,0.0020714142565741375,0.014085124451290109,0.46615251999965224,0.10687861347282471,0.22552253508201342
0.018112034832748033,0.028889370793043757,0.01303183174843805,0.05383232222929259,0.004950039517159285,0.025492626129378408,0.01868736967572001,0.028668141471766467,0.017287180436802684,0.029151446602631564,0.05241692537071186,0.040260058548700545,0.0004243527572267232,0.061285431523720076,0.050752874671443154,0.06330560723830143,0.04998593891936599,0.05220049078736102,0.05872514506053517,0.03434419781827269,0.006952319282495317,0.054590437197324135,0.028665852162954086,0.01782226674470336,0.060034891573891525,0.03572613883088855,0.03585650394138913,0.0064127719997634286,0.05213543213397099,0.46667934418865725,0.10011254302148466,0.21254864830673725
0.02918054840680497,0.0626063165774543,0.01145557330417211,0.032166031591972684,0.002089341725133534,0.05762348225775883,0.003476301535408685,0.006745525030789508,0.051071134470829144,0.0090006450761898,0.012933308100333408,0.05732632625775531,0.06857297298570575,0.017053723520623325,0.003196945788669142,0.04469792161014434,0.06252092372814877,0.020005520108558317,0.07454813765753089,0.061750264748208196,0.01829339226040585,0.03133959701480807,0.002126497755978515,0.017110889621642825,0.05611967779837041,0.027682313300243393,0.04546256043241704,0.04270405448717973,0.07114007284676331,0.4848083160935512,0.09811283615355346,0.20168172876939533
0.00953623774850614,0.018497496545198742,0.07200939977570699,0.03946121744267002,0.02642083440439497,0.059723800888917114,0.0037670985298730794,0.03269184277798682,0.049574403978501616,0.049583555574964834,0.058929011910187415,0.019519236490299813,0.017518039521438683,0.0251372022326636,0.0165190407575113,0.0511401498454544,0.021355735879939542,0.006402163667140772,0.06112209399473086,0.05399982824921531,0.04478688955345713,0.021175962236578624,0.05560244443192035,0.021584918497599862,0.006702268183555579,0.06017357173259516,0.0717983872036169,0.013996370881263988,0.011270797064110246,0.5086750082498748,0.11437115939433008,0.22184792518700774
0.028539449642012035,0.056881493624296446,0.02709791968757817,0.0044452268840898335,0.04402489004281695,0.07267795687183438,0.051382219662594666,0.009891938965027094,0.02456272582946711,0.01916002056154505,0.019556624553341072,0.0509100734286887,0.06269931941962449,0.04521377268269847,0.05186792015695466,0.0024994566204033326,0.05210182424675983,0.04028012989264714,0.020550922776409124,0.011693487146567106,0.008209768051188714,0.0107287802322533,0.022598425659611898,0.05416733229431911,0.05704687726593366,0.04334871888291879,0.043500217020630456,0.03460645395367676,0.029756053944111717,0.5113408732580798,0.10831280909022113,0.2105740910114917
0.016525056449911677,0.025077965693884804,0.04878887205205472,0.05915509743186702,0.05314415468756595,0.047472373808539366,0.05260943432363566,0.055573802009335364,0.01858209283975384,0.028495427130696124,0.010410910766457586,0.019404815686085326,0.01939931725588532,0.053770503694770634,0.028303295092597384,0.05435477261989597,0.0005589455599195978,0.03612841855811801,0.05545232039186719,0.056912387911364035,0.008102329209110576,0.021371663775428297,0.02601691811213839,0.05262799700868436,0.03860301014019284,0.01577374128126233,0.05304956881581828,0.03262899969825635,0.01170580799490296,0.4406621677708931,0.09546428850692502,0.2146005980765213
0.027308416541737397,0.038694382978576664,0.003278142760248362,0.02305860935545651,0.03660461189492202,0.052325609882498944,0.03404344596692483,0.027312918372603655,0.05606155247856251,0.03396500792293514,0.05070965695900587,0.04987405136748876,0.022972188775165662,0.017242933951507316,0.05985762225009315,0.006404111543175926,0.012313265388360379,0.0006261241554994479,0.05456125777987299,0.047046191020781676,0.03573032335993315,0.008442371310536191,0.03796443203957352,0.049729327920660135,0.06719478810607918,0.018045187438274806,0.044299641813822566,0.04087991771609452,0.04345390894960866,0.46062773370266974,0.09723343994307736,0.20879309049968725
0.02865689341957762,0.05300706161609096,0.050470384037906144,0.01573520727674002,0.05192273901589232,0.03443418482338693,0.0510281486371284,0.011295443046392835,0.02392937286888013,0.03745936672254296,0.017181675395709046,0.0533131652803111,0.04452387403965868,0.04237153239560851,0.04647396413816552,0.00927055526738753,0.03976586460318455,0.03958022517311994,0.011697535268003784,0.007976097204543812,0.022881868341386717,0.0466876152933406,0.04524946787431583,0.052428803310024,0.0455337548699083,0.04578548858141758,0.038449319134818874,0.013613639401218227,0.01927675296333933,0.5512101316015708,0.12008639964439524,0.21572565927090082
0.06083694358421822,0.04653060444745957,0.014623226502614205,0.04531300548314195,0.007955893483243789,0.012864649164848202,0.009184233675738613,0.005604416547784234,0.03634686209875578,0.057425790533483845,0.04433076577239015,0.05678864957770213,0.0633935017598399,0.0251729147362911,0.02939948971640278,0.013373841231546226,0.024441937142166595,0.046280277653335894,0.020031328324759907,0.04596191463123518,0.050616186748424774,0.030923935081238394,0.021295699689810547,0.06187699031685312,0.025094920854390357,0.05046387770112987,0.03623474018152477,0.05018360892263356,0.007449794437036358,0.5035077016101943,0.10683540928131915,0.20871897970132106
0.01762912797327044,0.006259782979530588,0.057843476234287115,0.0071190905878386656,0.021075323615910753,0.04130599883891602,0.015072736760859032,0.04608206271690379,0.021960888945738048,0.055895978005875646,0.03808288182626788,0.054326182999622635,0.0460723718078157,0.05215143846477066,0.05308617690451648,0.03083055347860221,0.010462104321725115,0.008197951472321458,0.05789333088962197,0.011163824871925866,0.04393424282237738,0.0553797512099616,0.04262154225308252,0.03435927042376481,0.02494528654568711,0.042032337972395,0.035253120542026506,0.017224461858415835,0.05173870267596916,0.549823149643301,0.11886751419593472,0.2130844020993072
0.05068474531941573,0.02398487560830636,0.059612083702790024,0.01224158733432855,0.05872345912506926,0.02820758589092624,0.03215861310661338,0.052128526891073834,0.04540906437897716,0.052283452144829816,0.04085390394742,0.054226561604179595,0.007561832530514723,0.020235726213902842,0.01195359430940565,0.04504768300125405,0.0005437703364783129,0.041212109847192105,0.049083011983169264,0.05885118841221211,0.006790422892490176,0.060676947292827924,0.0012260287778564339,0.05954362149494172,0.021454645520924537,0.038998810355427585,0.030180640421319987,0.035218719407085215,0.0009067881490674072,0.526271854410178,0.11363578817026304,0.21288534396785552
0.010925525054162746,0.02500603802168224,0.01879125107749013,0.049168984608579665,0.04816575840209359,0.05280297898616854,0.0014956397555237432,0.043242638244471145,0.02382145208793735,0.03903596065302245,0.06019344462001898,0.009667098655785352,0.014004808402517778,0.03590343679553478,0.02847581626237341,0.05889318686725011,0.05120808443517047,0.016414389361934116,0.021338440952621135,0.00822172907646712,0.05641262041808304,0.05624955265494959,0.023320402974174908,0.06322153942266133,0.06324919233424606,0.00514788107503965,0.04040497532384579,0.04356149292858737,0.031655680547607465,0.5162489249622975,0.11001881182710424,0.21076014660060458
0.04707228076425757,0.02422453586954746,0.061640434527765076,0.00453268274920521,0.038155910908213554,0.017792769409567085,0.026724196421091077,0.04330888158447409,0.021643732557084357,0.048812323295613545,0.029091712090003777,0.049355705038326314,0.032585098992670265,0.054195111993225485,0.013922768893610986,0.01961757199382625,0.030456302332627735,0.04208582107833004,0.050056201062927456,0.022291024213499835,0.009955479339142367,0.06290158911362467,0.051952163853474335,0.006957921023739591,0.05813581885534148,0.002369050934401693,0.05512928379939575,0.041533513561511526,0.033500113743501383,0.5504944115162292,0.11991867962553916,0.21510494081150283
0.062373771501762855,0.05122057044169918,0.005134813457729146,0.02319499214410022,0.05334213429435463,0.006978375501539351,0.0389043364560456,0.04529768186527053,0.048223606887354595,0.008789968327734817,0.00557009894503808,0.05229610578928157,0.05163278803601648,0.0325969216270124,0.05327363295444066,0.025922167945334442,0.027826797957154772,0.05598676836145776,0.034750829844866875,0.016787415014627338,0.0063330504910001865,0.025805383276866475,0.028355848582383564,0.041884547171867334,0.018221384540095753,0.06563419541546242,0.037437917026540535,0.03063321374597941,0.04559068239698303,0.5226079532850312,0.10861087931683334,0.20717834228123938
0.04112070153117819,0.02097059588868746,0.057215502048938056,0.05793454836336109,0.010558819215412357,0.006158993776667516,0.027348421420176672,0.017699299598200595,0.05303505087321032,0.03929136282710592,0.01602663522041115,0.05425672042768989,0.06020840148357089,0.03056458044550952,0.033377203187258335,0.059679391916136804,0.053234332729227916,0.041785148779512844,0.004213630041731443,0.024163199200263243,0.029876756576822792,0.015313791340869324,0.03954737410717582,0.0398213781326078,0.01972577207986532,0.010593167425312784,0.05539687535211589,0.035940077218213455,0.04494226879276662,0.4663727065583566,0.10159466348664688,0.21523479858357608
0.005421976794387432,0.06457056313667899,6.280709384886138e-05,0.06195942502866085,0.024769643108782987,0.0009114596316864653,0.023902410435055886,0.03843757676530855,0.056773646013007335,0.03338517257104373,0.024582043108758198,0.006828763386583774,0.0478141631944024,0.06666610455909106,0.04994788895927878,0.043854563195250156,0.05865215019910322,0.02074682265193261,0.017160656380126232,0.05742985957145229,0.004170394220098623,0.028032830350236824,0.04721978084850524,0.05554015452546842,0.06473072818139418,0.008463676875039692,0.0582165624301504,0.02389769592094937,0.0058504808637175176,0.36666877978952456,0.08058553759415348,0.2169739135888977
0.05398237175124005,0.04441141489112977,0.0020332260193423163,0.01608949842961143,0.0012979993954277238,0.05253867070605219,0.003126681432863239,0.021049866918797795,0.027435856977593064,0.05054718231216594,0.037480150991272054,0.022402835717427648,0.04124194166405824,0.04634112084529771,0.0231268524528726,0.029175023142187242,0.030029062069615645,0.021609620451006027,0.038439722754110395,0.03280304996329087,0.029778639193940165,0.057366312259854536,0.021773370211661324,0.06360000458554617,0.06392750489928782,0.04422751122824591,0.03223286471158238,0.026308906706502967,0.0656227373180168,0.563773598944996,0.11561968120346067,0.20232975426303523
0.061080581424147865,0.0020392994487212126,0.008207157409723324,0.024421505088407087,0.0006529320836732982,0.061448181028307375,0.004473528977487721,0.022427541698958418,0.023887688049411254,0.057353090582612454,0.056216669784071534,0.0478276397349837,0.013176679484009671,0.009191958849671418,0.0522266588924112,0.017219927538208356,0.039634454147081874,0.02374481311218932,0.049531354111202054,0.05129616226319693,0.06925380589835105,0.06998236703666352,0.041590543160057517,0.014502765372051047,0.013217689771106043,0.03182067844658496,0.06882052717771797,0.05452052309023581,0.010233276338756104,0.5444495334651458,0.11939120835313882,0.21607120286015558
0.013600950312010899,0.05382328887655785,0.02380537927217561,0.041246515845057966,0.052251807718314794,0.03179110754526222,0.054640557639605375,0.02499421865509107,0.06593228998306293,0.00807070136145526,0.042163232137645314,0.04950563646732715,0.05136667706172768,0.05325106273605511,0.02752374432637423,0.05274444880237788,0.022754020030074377,0.023971513167056705,0.024855216552389203,0.04660514618433295,0.0652180550552845,0.02944560547339352,0.011698270656005526,0.04242215325951816,0.01063152184138039,0.05913748312615964,0.004775577851751461,0.0007316402993918219,0.011042177763160486,0.47228087059795076,0.09985849117258037,0.2107817777086737
0.004379334178093113,0.021013630243047716,0.01094509541749746,0.00650996476397057,0.001537981187326466,0.042411160151775186,0.021161925285353506,0.0238720480411297,0.06373614176090171,0.07616154722500905,0.040826486182536696,0.07499749108342804,0.03114592789299578,0.06599226653833394,0.012118111681675866,0.04373975567573929,0.022137635118988426,0.044666819284707324,0.06514952112745956,0.0009163211831699962,0.04783908493365218,0.0025635884265178804,0.05199121121355997,0.06613341545940613,0.0190907787581042,0.06674432032833945,0.0006034844976027109,0.04551954954472806,0.02609540281495021,0.5078456577776354,0.10315164664911342,0.19862046980923387
0.0006392089232718191,0.027097910676069887,0.01925312226011936,0.05211135319528472,0.001728745475382409,0.017047050758883995,0.010497742704885578,0.011328937062924331,0.031079751194759416,0.048913794937704834,0.030936270745237335,0.0580834726967781,0.020271903371570237,0.031926224976952286,0.02452573182886687,0.005972238196750774,0.058140722687774704,0.01947636099351162,0.058672023705703805,0.04997730875185252,0.06651929341518942,0.0555135081764337,0.043440500528319895,0.011602809115345517,0.05550784925995204,0.03794602405368736,0.05818625475785677,0.055109407525813565,0.03849447802311719,0.4806819861219992,0.10261772632090298,0.2103750076459813
0.01663295255662406,0.020624305909181764,0.0251598342556513,0.017031489403184587,0.06812755377414631,0.01588233455363806,0.04433935479473459,0.05589487594059572,0.014585647372751533,0.027157749749443343,0.04712349193643091,0.044896626052790226,0.017349632104313277,0.07164936750618432,0.02145236538594115,0.011666693098235334,0.0036757004733152794,0.06840351259468924,0.03337307622616845,0.017981207962398146,0.009489589401706437,0.05170039897243296,0.05765554259490625,0.0036862004790597586,0.005352887521856695,0.05893451626101605,0.0737064395181353,0.053276947144037995,0.04318970645643098,0.5299847370900083,0.11294920010914296,0.2114712671251793
0.010554579730687519,0.018322297177573152,0.028932551765183896,0.05212945180137056,0.022558711786533975,0.05236983944530691,0.02444925456996889,0.0471695511203958,0.061917510226099585,0.015169575623437764,0.04550341194107071,0.028806451044896743,0.019171833161524415,0.05441204918766068,0.05416328711303428,0.016958559937547975,0.02657236676666164,0.04733205566479354,0.026226882530839598,0.03588577205316809,0.018576907384592018,0.03385078708922343,0.011642488651627514,0.04992287600901946,0.012620233210799397,0.05829740748580057,0.0605343556821997,0.05926038935046856,0.006688562488513739,0.43241762407905343,0.09423097310971863,0.21673398607607117
0.007029875952226682,0.054928217505472006,0.015888893502426706,0.04740705507640793,0.060310194688470056,0.052047423874335204,0.009505615915661347,0.016921325904531295,0.018721816801182557,0.009284374996333531,0.06526135595557714,0.007279435877615801,0.06115830967870729,0.06200806012290446,0.06198434925242882,0.03634876266978711,0.020014827309630275,0.018616447947581917,0.0018103198130245569,0.04546088235881397,0.010358409634787232,0.03514617316405412,0.023008552736737742,0.04460346577180928,0.027302513657446893,0.02761189748701333,0.04510570464297213,0.06098100980499124,0.053894727897069575,0.41374400273659145,0.08757990022858014,0.21086451720586533
0.0622593052095701,0.05017498702205403,0.03684821651021703,0.015158431765946449,0.07203154711099578,0.007316587865259111,0.060686285706074046,8.476108873684911e-05,0.055362104770095184,0.015891691569960023,0.022914619065401022,0.05681232318770143,0.026806394765963006,0.07525733220050357,0.003685887451633182,0.07277267087252115,0.03574715057634751,0.046596120535673864,0.026753453210017982,0.02235323335244289,0.008974264558876321,0.07884891209909026,0.0017440065504156085,0.006920633583206841,0.01539190876626014,0.03418302185515012,0.025137836470926544,0.05565940728430961,0.007626904994650294,0.5258369705183475,0.11027640305963976,0.20868026224447664
0.05277850884532348,0.0031317194611189102,5.7361251510911444e-05,0.05543763639931902,0.01344624085721012,0.03293226339295416,0.05973749878014118,0.035801881121173405,0.014396120330179212,0.008231952414855382,0.04643072159801071,0.039887717505219814,0.03596961924760306,0.03500700948720068,0.02162276956508608,0.049523928962941555,0.04563233052944605,0.05080363363987159,0.05851861325158787,0.04947645246869136,0.02191395926409566,0.007039309028448576,0.02413887814596754,0.029263376750392485,0.04611708569894211,0.04823964450541763,0.04813954654286245,0.03141289738245059,0.034911323571978244,0.4823962240152885,0.10170485827217413,0.21017677661956585
0.032248953938322236,0.04835090580448635,0.04476780074524958,0.024895618007485968,0.05082994996437189,0.04124557437765142,0.015329388682495951,0.05315708981401935,0.049821129654930685,0.02161866902047642,0.04999042016535037,0.03580798572491873,0.05600818443191212,0.013156949852324556,0.04325556277500045,0.02982062102294752,0.03952061668812605,0.056076281663391146,0.033211793027733194,0.021522268137393382,0.03286996003749686,0.019025144323877034,0.013409801941344284,0.023434210678935204,0.015929674839110657,0.034846325326558764,0.05078256683415938,0.012593790696714057,0.03647276182321626,0.5135929755695254,0.11150077740957011,0.21571462054792287
0.06417555631924383,0.047567462724082056,0.0005731743513360166,0.06203865360168652,0.02870194462343912,0.024721985668598255,0.06073080147988703,0.013733102716273073,0.04713944441025968,0.047424799413889954,0.06524745213784366,0.017210808237562582,0.014321704945805423,0.0006658987367989556,0.008218606085787743,0.03417389541486709,0.03200551128350876,0.019891294062429288,0.05941833582851404,0.03707423567490813,0.023982382006759128,0.06393688075839983,0.0611717534594036,0.06548148956732869,0.005767588972189714,0.008400472989336223,0.019721897547076553,0.035382515299646165,0.031120351683138897,0.5402473944039375,0.11646962735382926,0.2128799089343887
0.05131756514935644,0.038219266625506856,0.033350897934301134,0.0677525319092601,0.015031719848646081,0.0008252264143381409,0.006240497765324192,0.029181504914311058,0.032422987376648095,0.022888591235806013,0.056015546814582595,0.06500786141734581,0.0318055426615321,0.009927491120079492,0.03485079787998184,0.03629734196685703,0.017515963582013374,0.049750402263344526,0.04885001934499053,0.00839438113738622,0.07581860918902646,0.059515783598460985,0.02790155326743457,0.04191029747150511,0.012305802351292626,0.055009844214054894,0.007096261897894912,0.05040099112357472,0.014394719525144194,0.5553222510072257,0.11751324083870074,0.21025739390606848
0.0020572724781485925,0.016254300332761644,0.025414266475942932,0.011136034048625969,0.07102923813001294,0.0037466585644866683,0.010810141201920484,0.06706856381503201,0.044523414216725295,0.017939288863789277,0.004907289065135999,0.029167311460690036,0.00676422917329111,0.02625349054007216,0.04915344272767928,0.0670295808578048,0.0045456520414673155,0.04059890584911262,0.06480514894053963,0.036623514456747795,0.032460447247040995,0.037370378306089885,0.024432552041087595,0.07064376435774455,0.042536573053414614,0.06992195900092207,0.022080809204576023,0.06547579861158215,0.03524997493755562,0.4723476288321363,0.09347206986766246,0.19663723297670518
0.022636049692026778,0.06283552427434123,0.04919565423005054,0.04855949168159703,0.05260410947463325,0.00048361122916080877,0.009027912025355155,0.009790961081268472,0.025265831233879533,0.013921557693654054,0.06550403506058156,0.018837276123713553,0.005817499868052661,0.010130531304019108,0.030994380812678125,0.02771053009074729,0.06503294836755813,0.013943830909112267,0.006833687880677784,0.04601499281761019,0.03910614517445273,0.014064421197022248,0.003815253112863371,0.04329625334138354,0.06059270575694059,0.07328940308564474,0.04563584215317295,0.0719500371924379,0.06310952313536437,0.4678520343515856,0.09806832737146898,0.20859183165730094
0.0540320230336805,0.047622520083229376,0.04811965350814222,0.05539334202825064,0.0020828678419739077,0.03731501994433425,0.029128598924161028,0.0129093914374455,0.034910031937964055,0.006966323099347197,0.04864031968242181,0.04984056981838322,0.04868779199625673,0.006231685223948234,0.0574056408391488,0.005768772799650259,0.04234184118780774,0.06223013864157686,0.012266783642406333,0.018209567233230972,0.01038695521897536,0.023229841355472968,0.057147073412381705,0.06513949443008625,0.06733274969099716,0.018122774026211985,0.009339670017256657,0.04748329750040956,0.021715261444848564,0.49099541169913474,0.1068777733695558,0.21709784292541298
0.032530818178170835,0.014344347071002735,0.04203605574872108,0.04678811345354703,0.06774137307213905,0.03246693979082741,0.006922355739402108,0.029543101006144035,0.03781242242910114,0.054487933404249476,0.0023993739834390097,0.06990531360578409,0.000223064523828487,0.02674976060901252,0.017959762530440168,0.03800134534626244,0.03956871612911714,0.033042493769561476,0.036662536453428665,0.06596884732593467,0.01865951469106945,0.019617252513028975,0.027204974565214007,0.05061778162679971,0.044862765982491594,0.05349785476348354,0.06739080930856259,0.02268282112564149,0.0003115512535951465,0.4902341981568487,0.10855886428598892,0.21805650142184116
0.07990145124906071,0.07084992750005717,0.021792332557634183,0.04245283104772604,0.05197376228743706,0.06292705108021565,0.07461188050955175,0.027518320610676956,0.017325277209280336,0.026252356063593364,0.07072900257012397,0.007589620236592116,0.0022327460319898473,0.07614411392302267,0.005335229089968563,0.0065647141540077026,0.03417053104674298,0.030473400807478245,0.0057408652241520385,0.016972500097226714,0.004808300270785479,0.0024295219625974094,0.07152451373012673,0.013884766045982586,0.05732371822805294,0.0008515866367405218,0.02984575021981455,0.07305843374291016,0.014715495866451503,0.5036650058456729,0.11058556917347084,0.2178847587776484
0.033951414948755906,0.01868110893082522,0.039543745249832105,0.006510503399493071,0.032481598257906495,0.05976361592332224,0.012776108882381289,0.030571629407230586,0.030592545198071076,0.029225055872830048,0.08142970978542614,0.03585787582526243,0.010928010634912949,0.0802501615045738,0.006748514675773512,0.012099732722083305,0.06317424866110193,0.04729184303740518,0.019097029424702792,0.03917786260483711,0.03856450612118679,0.048552173560215406,0.04183588823904925,0.026456859922009617,0.05423507406827563,0.026622157378793164,0.06857559565266758,0.0028945753090154672,0.0021108548020598245,0.5446823470963881,0.1215987531205194,0.22152292878242152
0.05809463092727264,0.020185947509481893,0.06377849708447275,0.04580759594427562,0.04253273783105452,0.039380514967406986,0.020822107470622516,0.005121192864094008,0.0017908266249782245,0.0013335273213870107,0.030761203276103675,0.03832849802116273,0.02644918889367104,0.012238347972464014,0.034016998606304076,0.0617914618923323,0.06357694456785673,0.04185690710048087,0.06777670759505076,0.006035483138748737,0.055023471604065635,0.012271448855270031,0.04392709521006686,0.03918232121208508,0.008878936222391807,0.04410955467555019,0.02213043428713528,0.06701227784962732,0.02578514047458663,0.5608457726035546,0.11665145689728439,0.20776336848661853
0.020914482344028977,0.05001608202917424,0.007109444749725169,0.03140325135720569,0.01746739730941665,0.01062924558236192,0.0383150287126374,0.05670333723380267,0.02895074110256318,0.05298256061620472,0.05308856331860977,0.006388279270636935,0.045051304689813144,0.04887742284340208,0.0030278358877286614,0.039656175753705794,0.051993713629155246,0.036403464407593934,0.00743997151447072,0.05184063870333354,0.02250982248992843,0.026985642041508655,0.04212155018326997,0.014891935597012233,0.053715262299097566,0.054075667219903305,0.0571508514013417,0.04809686905758533,0.02219345865478237,0.45886079730124063,0.09859046247675593,0.21135293010971865
