Date,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WMT
2022-11-08,139.5,292.3900146484375,150.1999969482422,169.6199951171875,229.80999755859375,147.10000610351562,44.61000061035156,185.33999633789062,99.9000015258789,49.650001525878906,364.0199890136719,291.1400146484375,211.36000061035156,140.0399932861328,28.479999542236328,173.83999633789062,131.4499969482422,59.599998474121094,278.3999938964844,125.3499984741211,101.5,228.8699951171875,93.75,136.80999755859375,184.89999389648438,553.0499877929688,201.77999877929688,37.869998931884766,142.7899932861328
2022-11-09,134.8699951171875,289.6499938964844,145.86000061035156,168.74000549316406,225.5399932861328,142.05999755859375,43.90999984741211,177.92999267578125,86.75,47.68000030517578,362.0,286.75,208.6300048828125,137.38999938964844,27.520000457763672,172.4499969482422,129.74000549316406,58.77000045776367,277.7900085449219,123.83000183105469,101.58999633789062,224.50999450683594,92.0999984741211,136.47999572753906,182.14999389648438,540.6599731445312,193.92999267578125,37.619998931884766,139.47000122070312
2022-11-10,146.8699951171875,291.010009765625,154.75,177.5800018310547,232.4499969482422,156.3000030517578,45.65999984741211,181.3000030517578,90.45999908447266,49.959999084472656,378.30999755859375,311.70001220703125,214.8000030517578,141.22999572753906,29.760000228881836,174.47000122070312,135.0800018310547,60.880001068115234,275.8800048828125,129.14999389648438,101.88999938964844,242.97999572753906,99.48999786376953,141.17999267578125,183.3000030517578,544.1699829101562,205.57000732421875,38.52000045776367,142.36000061035156
2022-11-11,149.6999969482422,285.0199890136719,154.88999938964844,177.49000549316406,236.49000549316406,157.72999572753906,44.790000915527344,186.4600067138672,95.01000213623047,53.13999938964844,385.1700134277344,314.94000244140625,212.72999572753906,143.1699981689453,30.43000030517578,169.25,135.3000030517578,61.31999969482422,271.3900146484375,132.97999572753906,97.95999908447266,247.11000061035156,106.08999633789062,140.97000122070312,181.72999572753906,522.0800170898438,205.0,38.29999923706055,142.5800018310547
2022-11-14,148.27999877929688,285.29998779296875,154.1300048828125,173.5500030517578,236.5,158.66000366210938,44.7400016784668,186.5500030517578,94.27999877929688,51.95000076293945,382.3599853515625,306.9200134277344,213.0,144.1999969482422,30.350000381469727,171.91000366210938,133.91000366210938,60.72999954223633,272.2699890136719,131.02999877929688,100.3499984741211,241.5500030517578,104.38999938964844,140.97999572753906,182.6999969482422,513.75,206.86000061035156,38.310001373291016,138.38999938964844
2022-11-15,150.0399932861328,283.6000061035156,153.88999938964844,175.35000610351562,234.58999633789062,162.07000732421875,44.900001525878906,188.0500030517578,95.51000213623047,51.599998474121094,382.8800048828125,311.92999267578125,215.42999267578125,144.33999633789062,30.709999084472656,172.38999938964844,132.94000244140625,60.630001068115234,267.8399963378906,131.22000122070312,99.5999984741211,241.97000122070312,106.70999908447266,140.49000549316406,179.5,503.010009765625,209.99000549316406,37.70000076293945,147.44000244140625
2022-11-16,148.7899932861328,283.7699890136719,152.57000732421875,172.69000244140625,232.4199981689453,155.1199951171875,44.38999938964844,184.99000549316406,93.94999694824219,50.5099983215332,382.3299865722656,314.9100036621094,214.0,144.52000427246094,29.530000686645508,173.4600067138672,133.1199951171875,60.52000045776367,272.510009765625,128.74000549316406,99.93000030517578,241.72999572753906,105.2300033569336,141.74000549316406,181.13999938964844,511.5199890136719,210.13999938964844,37.880001068115234,148.5
2022-11-17,150.72000122070312,287.29998779296875,150.63999938964844,172.77999877929688,230.44000244140625,149.69000244140625,46.59000015258789,184.08999633789062,91.44999694824219,50.130001068115234,379.7799987792969,311.44000244140625,214.50999450683594,146.08999633789062,29.889999389648438,174.86000061035156,132.5399932861328,60.709999084472656,273.3599853515625,127.1500015258789,102.30999755859375,241.67999267578125,105.36000061035156,140.8699951171875,182.92999267578125,515.3099975585938,210.99000549316406,38.15999984741211,148.0
2022-11-18,151.2899932861328,287.2900085449219,152.5,173.88999938964844,231.42999267578125,148.0399932861328,47.790000915527344,182.99000549316406,91.80000305175781,50.06999969482422,379.20001220703125,313.17999267578125,214.52999877929688,147.63999938964844,29.8700008392334,176.1999969482422,133.83999633789062,61.13999938964844,273.3699951171875,126.76000213623047,104.2300033569336,241.22000122070312,105.41999816894531,142.57000732421875,184.55999755859375,530.0,210.8000030517578,38.54999923706055,150.22999572753906
2022-11-21,148.00999450683594,288.1600036621094,152.80999755859375,172.94000244140625,232.1699981689453,144.85000610351562,47.619998931884766,181.24000549316406,97.58000183105469,50.16999816894531,380.2099914550781,316.7799987792969,216.55999755859375,146.67999267578125,28.940000534057617,175.97000122070312,133.0500030517578,62.08000183105469,274.5199890136719,127.62999725341797,105.61000061035156,242.0500030517578,103.83000183105469,144.3800048828125,185.5500030517578,517.1900024414062,206.32000732421875,38.619998931884766,151.14999389648438
