R,e,t,u,r,n,s
0.07696440440957644,0.32163107591492013
0.04328786238057161,0.19850413075544626
0.014489689339641404,0.06928991849269542
0.060003844236303124,0.29958466649235077
0.030791306807710944,0.1483199457652655
0.07909188475291143,0.3734867984470799
0.12349089578365663,0.4795667850878431
0.0785616612146691,0.35524817520956203
0.05802604563843602,0.2562177925616376
0.04459120470478302,0.20013917190273545
0.04575518688815233,0.1905310238175768
0.0827560758822323,0.3402447275854772
0.07275991336430271,0.34439305216616817
0.07972334018274642,0.358577978254396
0.042579174936928706,0.17376488398169523
0.006828781215372909,0.028403571613310214
0.0601834565231803,0.2775906512152382
0.052553217733677084,0.24087535572982077
0.04456784644661374,0.2118045832077314
0.05864883899106572,0.27563308876069065
0.08574978323059712,0.36330434661005795
0.10838849433970787,0.3921356752224289
0.032981595844718686,0.15351956878036324
0.06061562140339701,0.30385192106044745
0.09490100973327353,0.4198737194415934
0.060384567501589693,0.2485574564060742
0.008319246935575564,0.03603642726218036
0.08969145375463321,0.3780794609646754
0.051555525917967804,0.24103489498785438
0.04691894339909041,0.2155316768480504
0.05711374290557933,0.26371895250254107
0.044887300541985496,0.2103444993139132
0.06649889292580966,0.3057824386759156
0.07487830384956326,0.3297315397993513
0.047450530361557997,0.22977895346846744
0.05765480042445939,0.24173812666019284
0.05477144422078075,0.2296647775985306
0.0697924872121461,0.3010693085421701
0.08010316322064906,0.34145658719144467
0.0441327481542754,0.21045982037379032
0.08919237685966003,0.3774309939946817
0.029415950308550886,0.12501796639584456
0.08592597815780582,0.3823335776322408
-0.010340080629879081,-0.04616170921594112
0.0800843540796529,0.3748975269234476
0.11462091982593829,0.4088944177040916
0.07304113734472027,0.31058782281132324
0.03308017818171255,0.14992275667836033
0.06380747847890443,0.29743485615089466
0.053864982549388644,0.22661932527813688
0.003687289696288946,0.01630846361121662
0.07065200119332017,0.26905892455770397
0.048589261407615485,0.22809891501571783
0.01086835406002188,0.04639740012727056
0.059917549712391216,0.29044928801937253
0.08314803214737362,0.3841052043380313
0.03726251268628528,0.1651761601993674
0.03760057735852591,0.16792724431204226
0.028921507008694954,0.12029337392843711
0.07367103798402908,0.3397959904807108
0.07246164693315278,0.3074935205415943
0.03278453253261789,0.15782482173370518
0.08519177057540495,0.39190035607785595
-0.023104212334560427,-0.09910578999802666
0.05974640034990028,0.24345306954664478
0.033385452858688866,0.15086985988913656
0.0941018037131164,0.42112799555683655
0.02949531490701954,0.14354247216921381
0.08306207828779723,0.39088502574935285
0.04661739065204313,0.2244130586655662
0.011166558952466897,0.05328550241064906
0.009020285029270138,0.03736008999420165
0.062302606303613645,0.2895347801111394
0.1191882109106566,0.4542219226444937
0.1112290601615587,0.4696223586358601
0.05555029219227871,0.22607763804289896
0.09590622494651146,0.3721931747044678
0.060331223327299524,0.2855388331219333
0.06410419752633278,0.2592487953995455
0.06842649807750559,0.3008441968276424
0.01525517393906277,0.06959718569753627
0.054815524163905595,0.2537685284552695
0.09789385595165427,0.47265519070209555
0.0659642121257582,0.30827091858447936
0.035659848992914196,0.15066304096992497
0.05774661850781215,0.26626149818378675
0.03209721666136578,0.15272008211811164
0.050987010641837124,0.22278273635976986
0.07608158101367905,0.34980437975249906
